Changed_Credit_Limit,Num_of_Delayed_Payment,Payment_of_Min_Amount,Num_Bank_Accounts,Credit_Mix,Interest_Rate,Num_Credit_Card
8.29,3.0,1,0.0,0,8,5
11.29,2.0,1,0.0,2,8,5
10.23199443955013,10.0,1,8.0,0,8,3
2.77,10.0,1,8.0,0,8,3
2.77,9.0,1,8.0,0,8,3
2.77,10.0,1,8.0,3,8,3
2.77,10.0,1,8.0,3,8,3
10.71,0.0,1,2.0,0,5,4
10.71,0.0,1,2.0,2,5,4
10.71,0.0,1,2.0,2,5,4
10.71,0.0,1,2.0,2,5,4
10.71,0.0,1,2.0,2,5,4
10.71,0.0,1,2.0,2,5,4
10.71,0.0,1,2.0,0,5,4
17.71,0.0,1,2.0,0,5,4
9.2,11.0,0,0.0,0,10,6
9.2,10.0,1,0.0,0,10,6
9.2,8.0,1,0.0,2,10,6
9.2,11.0,1,0.0,2,10,6
15.2,8.0,1,0.0,2,10,6
19.06,18.0,2,10.0,1,17,6
12.06,18.0,2,10.0,1,17,6
18.06,18.0,2,10.0,0,17,6
19.06,17.0,2,10.0,1,17,6
9.51,4.0,1,5.0,0,10,3
9.51,4.0,1,5.0,2,10,3
9.01,19.0,2,7.0,3,17,5
9.01,20.0,2,7.0,0,17,5
12.01,20.0,2,7.0,3,17,5
9.01,20.0,2,7.0,3,17,5
9.01,17.0,0,7.0,3,17,5
9.01,20.0,0,7.0,3,17,5
9.01,20.0,2,7.0,3,17,5
17.96,13.0,2,8.0,3,10,4
10.96,12.0,2,8.0,3,10,4
10.23199443955013,19.0,2,8.0,3,10,4
17.96,13.0,2,8.0,0,10,4
8.72,25.0,2,6.0,1,18,10
8.72,23.0,2,6.0,1,18,10
8.72,25.0,2,6.0,1,18,10
8.72,25.0,0,6.0,1,18,10
8.72,23.0,2,6.0,0,18,10
11.1,15.0,1,6.0,3,5,4
5.1,16.0,0,6.0,3,5,4
9.1,17.0,1,6.0,3,5,4
9.1,15.0,1,6.0,3,5,4
9.1,15.0,1,6.0,3,5,4
9.1,17.0,1,6.0,0,5,4
6.1,12.0,1,6.0,3,5,4
20.07,20.0,2,9.0,1,32,8
20.07,21.0,2,9.0,1,32,8
20.07,20.0,0,9.0,1,32,8
20.07,20.0,2,9.0,1,32,8
20.07,20.0,2,9.0,1,32,8
20.07,18.0,2,9.0,1,32,8
20.07,20.0,2,9.0,1,32,8
10.23199443955013,23.0,0,6.0,1,15,10
4.01,23.0,2,6.0,1,15,10
4.01,23.0,2,6.0,1,15,10
4.01,23.0,2,6.0,1,15,10
4.01,23.0,2,6.0,1,15,10
4.01,23.0,2,6.0,1,15,10
10.23199443955013,23.0,2,6.0,1,15,10
28.68,28.0,2,7.0,1,16,5
28.68,27.0,2,7.0,1,16,5
28.68,25.0,0,7.0,1,16,5
28.68,19.0,2,7.0,1,16,5
28.68,25.0,2,7.0,1,16,5
28.68,25.0,2,7.0,1,16,5
28.68,26.0,0,7.0,0,16,5
26.68,25.0,2,7.0,1,16,5
8.92,8.0,2,5.0,3,15,5
8.92,10.0,2,5.0,3,15,5
8.92,19.0,2,5.0,0,15,5
8.92,5.0,2,5.0,3,15,5
8.92,9.0,0,5.0,3,15,5
8.92,8.0,2,5.0,0,15,5
28.27,21.0,0,6.0,1,16,5
28.27,18.0,0,6.0,1,16,5
28.27,18.0,2,6.0,1,16,5
28.27,21.0,2,6.0,1,16,5
28.27,19.0,2,6.0,1,16,5
28.27,21.0,2,6.0,0,16,5
10.16,11.0,2,7.0,3,8,7
10.16,11.0,2,7.0,0,8,7
10.16,11.0,2,7.0,3,8,7
10.16,11.0,2,7.0,3,8,7
10.16,11.0,2,7.0,3,8,7
10.16,11.0,2,7.0,0,8,7
25.67,19.0,2,10.0,1,24,5
25.67,14.0,2,10.0,1,24,5
28.67,14.0,2,10.0,1,24,5
25.67,15.0,2,10.0,1,24,5
25.67,15.0,2,10.0,0,24,5
25.67,15.0,0,10.0,1,24,5
19.67,18.0,2,9.0,1,24,4
6.88,9.0,1,6.0,3,16,5
13.88,8.0,1,6.0,0,16,5
6.88,8.0,1,6.0,3,16,5
6.88,8.0,1,6.0,3,16,5
6.88,19.0,0,6.0,3,16,5
6.88,8.0,1,6.0,3,16,5
6.88,8.0,1,6.0,3,16,5
8.04,14.0,2,4.0,3,14,4
8.04,13.0,2,4.0,3,14,4
8.04,13.0,2,4.0,3,14,4
9.04,14.0,0,4.0,3,14,4
8.04,14.0,2,4.0,3,14,4
8.04,19.0,2,4.0,3,14,4
8.04,14.0,2,4.0,0,14,4
8.04,13.0,2,4.0,3,14,4
6.87,8.0,0,3.0,2,3,1
5.87,8.0,1,3.0,2,3,1
6.87,8.0,0,3.0,2,3,1
6.87,9.0,0,3.0,2,3,1
6.87,8.0,1,3.0,2,3,1
2.87,8.0,0,3.0,2,3,1
9.92,19.0,1,7.0,3,12,6
13.92,20.0,1,7.0,3,12,6
11.92,18.0,1,7.0,0,12,6
10.23199443955013,18.0,1,7.0,3,12,6
8.92,18.0,1,7.0,0,12,6
9.92,18.0,1,7.0,3,12,6
9.92,18.0,1,7.0,3,12,6
9.92,18.0,1,7.0,3,12,6
8.41,14.0,0,4.0,3,15,7
8.41,14.0,2,4.0,3,15,7
8.41,11.0,2,4.0,3,15,7
8.41,14.0,2,4.0,3,15,7
8.41,17.0,2,4.0,3,15,7
8.41,14.0,2,4.0,3,15,7
8.41,14.0,2,4.0,3,15,7
14.41,14.0,2,4.0,3,15,7
19.58,18.0,2,7.0,3,11,5
19.58,15.0,2,7.0,3,11,5
19.58,15.0,2,7.0,0,11,5
19.58,18.0,2,7.0,3,11,5
19.58,17.0,2,7.0,3,11,5
16.58,16.0,2,7.0,3,11,5
11.96,19.0,2,8.0,3,30,6
11.96,18.0,0,8.0,3,30,6
10.23199443955013,18.0,2,8.0,0,30,6
11.96,18.0,2,8.0,0,30,6
11.96,18.0,2,8.0,3,30,6
11.96,20.0,2,8.0,3,30,6
8.96,21.0,2,8.0,3,30,6
5.85,17.0,2,9.0,0,28,6
5.85,16.0,0,9.0,1,28,6
10.23199443955013,16.0,2,9.0,1,28,6
5.85,18.0,2,9.0,1,28,6
5.85,16.0,2,9.0,1,28,6
5.85,15.0,0,9.0,1,28,6
7.85,16.0,2,9.0,1,28,6
16.77,12.0,0,3.0,3,17,6
17.77,12.0,2,3.0,0,17,6
16.77,12.0,2,3.0,0,17,6
16.77,12.0,2,3.0,3,17,6
16.77,12.0,2,3.0,0,17,6
16.77,11.0,2,3.0,3,17,6
16.77,12.0,2,3.0,3,17,6
11.77,12.0,0,3.0,3,17,6
24.69,16.0,2,10.0,1,30,9
10.23199443955013,16.0,2,10.0,1,30,9
24.69,16.0,2,10.0,1,30,9
24.69,16.0,2,10.0,1,30,9
24.69,16.0,2,10.0,1,30,9
24.69,14.0,2,10.0,1,30,9
24.69,19.0,2,10.0,1,30,9
17.99,19.0,0,10.0,0,18,10
17.99,18.0,2,10.0,3,18,10
17.99,20.0,2,10.0,3,18,10
16.99,19.0,2,10.0,3,18,10
17.99,20.0,2,10.0,3,18,10
17.99,23.0,2,10.0,3,18,10
17.99,20.0,2,10.0,3,18,10
11.56,14.0,2,6.0,0,9,5
4.5600000000000005,11.0,2,6.0,3,9,5
12.56,15.0,2,6.0,0,9,5
11.56,14.0,0,6.0,3,9,5
11.56,17.0,2,6.0,3,9,5
11.56,11.0,2,6.0,3,9,5
6.5600000000000005,14.0,2,6.0,3,9,5
11.56,14.0,2,6.0,3,9,5
22.17,18.0,2,8.0,1,15,6
22.17,18.0,2,8.0,1,15,6
19.17,18.0,2,8.0,1,15,6
22.17,18.0,2,8.0,1,15,6
22.17,19.0,0,8.0,0,15,6
22.17,18.0,2,8.0,1,15,6
22.17,18.0,2,8.0,1,15,6
22.17,16.0,0,8.0,0,15,6
10.23199443955013,20.0,0,7.0,1,24,10
18.5,18.0,2,7.0,1,24,10
18.5,21.0,2,7.0,1,24,10
18.5,21.0,2,7.0,0,24,10
18.5,21.0,2,7.0,0,24,10
18.5,21.0,2,7.0,1,24,10
18.5,21.0,0,7.0,0,24,10
2.3,16.0,1,7.0,2,12,4
2.3,16.0,1,7.0,2,12,4
2.3,14.0,1,7.0,2,12,4
2.3,16.0,1,7.0,2,12,4
2.3,16.0,1,7.0,2,12,4
2.3,16.0,1,7.0,2,12,4
10.23199443955013,1.0,1,5.0,2,7,5
10.23199443955013,1.0,1,5.0,2,7,5
9.74,1.0,1,5.0,2,7,5
5.74,1.0,1,5.0,2,7,5
9.74,3.0,1,5.0,2,7,5
9.74,1.0,1,5.0,2,7,5
12.04,14.0,2,8.0,3,12,5
14.04,14.0,0,8.0,0,12,5
14.04,14.0,2,8.0,3,12,5
14.04,14.0,2,8.0,3,12,5
14.04,19.0,2,8.0,0,12,5
14.04,11.0,2,8.0,3,12,5
14.04,14.0,2,8.0,3,12,5
13.55,17.0,1,5.0,0,14,5
13.55,18.0,1,5.0,3,14,5
11.55,17.0,0,5.0,3,14,5
11.55,17.0,1,5.0,0,14,5
11.55,18.0,1,5.0,3,14,5
9.55,15.0,0,5.0,0,14,5
4.550000000000002,17.0,0,5.0,3,14,5
11.55,17.0,1,5.0,3,14,5
19.0,7.0,0,5.0,3,18,6
19.0,7.0,0,5.0,3,18,6
23.0,8.0,2,5.0,3,18,6
19.0,8.0,0,5.0,3,18,6
19.0,8.0,2,5.0,3,18,6
19.0,10.0,2,5.0,0,18,6
19.0,8.0,2,5.0,3,18,6
4.55,5.0,1,4.0,2,3,7
10.23199443955013,5.0,1,4.0,2,3,7
9.55,6.0,1,4.0,0,3,7
4.55,3.0,0,4.0,2,3,7
4.55,4.0,1,4.0,2,3,7
4.55,5.0,1,4.0,2,3,7
4.55,5.0,1,4.0,0,3,7
4.55,5.0,1,4.0,2,3,7
2.05,10.0,1,2.0,2,10,2
2.05,11.0,1,2.0,0,10,2
10.23199443955013,9.0,0,2.0,2,10,2
2.05,8.0,1,2.0,2,10,2
2.05,10.0,1,2.0,2,10,2
2.05,12.0,1,2.0,2,10,2
23.47,21.0,2,10.0,0,30,9
26.47,21.0,2,10.0,0,30,9
25.47,21.0,2,10.0,1,30,9
25.47,21.0,2,10.0,1,30,9
25.47,21.0,2,10.0,1,30,9
25.47,19.0,2,10.0,1,30,9
30.47,19.0,2,10.0,0,30,9
25.47,21.0,2,10.0,1,30,9
12.04,19.0,2,8.0,3,6,4
12.04,16.0,2,8.0,3,6,4
12.04,19.0,2,8.0,3,6,4
12.04,14.0,2,8.0,3,6,4
7.039999999999999,16.0,2,8.0,3,6,4
12.04,16.0,2,8.0,3,6,4
5.35,8.0,1,5.0,3,12,4
3.35,8.0,1,5.0,3,12,4
9.35,8.0,1,5.0,0,12,4
5.35,7.0,1,5.0,3,12,4
5.35,8.0,1,5.0,3,12,4
17.89,19.0,0,6.0,0,15,4
12.89,18.0,2,6.0,3,15,4
12.89,22.0,2,6.0,3,15,4
13.89,19.0,2,6.0,3,15,4
13.89,19.0,2,6.0,3,15,4
12.89,19.0,0,6.0,3,15,4
17.89,18.0,2,6.0,3,15,4
18.46,14.0,0,5.0,3,5,5
7.460000000000001,14.0,2,5.0,3,5,5
14.46,14.0,2,5.0,3,5,5
14.46,14.0,2,5.0,3,5,5
14.46,14.0,2,5.0,3,5,5
14.46,14.0,2,5.0,3,5,5
14.46,14.0,2,6.0,0,5,6
27.67,15.0,2,10.0,1,32,6
27.67,15.0,2,10.0,1,32,6
27.67,15.0,0,10.0,1,32,6
27.67,14.0,2,10.0,1,32,6
27.67,15.0,2,10.0,1,32,6
27.67,12.0,2,10.0,1,32,6
27.67,15.0,2,10.0,1,32,6
3.84,14.0,0,3.0,0,15,5
7.84,14.0,1,3.0,3,15,5
7.84,14.0,1,3.0,3,15,5
7.84,16.0,1,3.0,3,15,5
7.84,12.0,1,3.0,0,15,5
7.84,14.0,1,3.0,3,15,5
7.84,11.0,1,3.0,3,15,5
10.45,23.0,0,9.0,3,22,10
10.45,20.0,0,9.0,3,22,10
10.45,17.0,2,9.0,3,22,10
10.45,21.0,2,9.0,3,22,10
10.45,22.0,2,9.0,3,22,10
10.45,20.0,2,9.0,3,22,10
10.45,20.0,2,9.0,3,22,10
10.45,20.0,2,9.0,3,22,10
7.66,14.0,1,4.0,0,20,6
7.66,11.0,1,4.0,3,20,6
7.66,11.0,1,4.0,3,20,6
7.66,13.0,1,4.0,3,20,6
7.66,11.0,1,4.0,3,20,6
7.66,11.0,1,4.0,0,20,6
10.23199443955013,9.0,1,4.0,3,20,6
5.66,11.0,0,4.0,3,20,6
9.87,11.0,2,4.0,3,16,3
17.869999999999994,13.0,2,4.0,0,16,3
15.87,11.0,2,4.0,3,16,3
15.87,11.0,2,4.0,3,16,3
15.87,10.0,2,4.0,3,16,3
15.87,11.0,0,4.0,3,16,3
15.87,8.0,2,4.0,3,16,3
6.53,14.0,1,2.0,0,3,3
1.5300000000000002,15.0,1,2.0,0,3,3
3.46,16.0,2,7.0,1,30,8
3.46,15.0,2,7.0,1,30,8
3.46,15.0,2,7.0,1,30,8
1.46,19.0,2,7.0,1,30,8
3.46,12.0,2,7.0,0,30,8
1.46,15.0,2,7.0,1,30,8
10.23199443955013,15.0,2,7.0,1,30,8
18.94,15.0,2,9.0,1,34,10
18.94,15.0,2,9.0,1,34,10
18.94,15.0,2,9.0,1,34,10
18.94,15.0,2,9.0,1,34,10
18.94,15.0,2,9.0,1,34,10
20.94,15.0,2,9.0,1,34,10
2.75,19.0,2,9.0,0,27,10
2.75,19.0,2,9.0,1,27,10
4.75,16.0,2,9.0,1,27,10
2.75,19.0,2,9.0,0,27,10
2.75,21.0,2,9.0,0,27,10
2.75,19.0,2,9.0,1,27,10
2.75,19.0,2,9.0,0,27,10
10.76,19.0,0,8.0,0,11,3
10.76,17.0,0,8.0,3,11,3
10.76,18.0,0,8.0,3,11,3
10.76,16.0,2,8.0,3,11,3
10.76,16.0,2,8.0,3,11,3
3.76,19.0,2,8.0,3,11,3
8.76,17.0,2,8.0,0,11,3
3.43,3.0,1,2.0,0,10,3
3.43,6.0,1,2.0,2,10,3
3.43,19.0,1,2.0,2,10,3
3.43,6.0,1,2.0,2,10,3
3.43,6.0,1,2.0,2,10,3
3.43,6.0,1,2.0,0,10,3
4.51,15.0,0,3.0,3,12,4
4.51,15.0,1,3.0,0,12,4
4.51,15.0,1,3.0,0,12,4
10.51,12.0,1,3.0,3,12,4
4.51,15.0,1,3.0,0,12,4
4.51,19.0,1,3.0,3,12,4
7.14,10.0,1,6.0,3,14,4
10.14,9.0,1,6.0,3,14,4
7.14,13.0,1,6.0,3,14,4
7.14,10.0,1,6.0,0,14,4
7.14,10.0,1,6.0,3,14,4
7.14,10.0,1,6.0,3,14,4
7.14,10.0,1,6.0,3,14,4
7.14,10.0,1,6.0,3,14,4
6.43,0.0,1,2.0,2,9,5
6.43,0.0,1,2.0,0,9,5
6.43,0.0,1,2.0,0,9,5
6.43,0.0,0,2.0,2,9,5
7.11,10.0,0,7.0,3,14,5
9.11,10.0,1,7.0,3,14,5
7.11,10.0,1,7.0,3,14,5
7.11,10.0,1,7.0,0,14,5
7.11,9.0,1,7.0,3,14,5
7.11,10.0,1,7.0,0,14,5
13.46,14.0,2,7.0,3,8,6
6.460000000000001,14.0,2,7.0,3,8,6
13.46,14.0,2,7.0,3,8,6
13.46,14.0,2,7.0,3,8,6
13.46,14.0,2,7.0,3,8,6
10.23199443955013,15.0,2,7.0,3,8,6
13.46,11.0,2,7.0,3,8,6
3.93,19.0,1,5.0,2,5,5
3.93,8.0,1,5.0,2,5,5
5.93,11.0,1,5.0,0,5,5
3.93,8.0,1,5.0,2,5,5
3.93,9.0,1,5.0,0,5,5
3.93,9.0,1,5.0,2,5,5
3.93,9.0,1,5.0,2,5,5
3.93,9.0,1,5.0,0,5,5
19.48,22.0,0,7.0,1,30,5
22.48,25.0,2,7.0,1,30,5
19.48,23.0,2,7.0,1,30,5
19.48,22.0,2,7.0,1,30,5
19.48,22.0,2,7.0,1,30,5
19.48,22.0,2,7.0,1,30,5
8.75,15.0,2,6.0,1,17,7
6.75,16.0,2,6.0,1,17,7
6.75,15.0,2,6.0,0,17,7
6.75,15.0,2,6.0,0,17,7
6.75,15.0,2,6.0,0,17,7
6.75,15.0,2,6.0,0,17,7
7.75,15.0,2,6.0,1,17,7
0.75,15.0,2,6.0,1,17,7
2.93,3.0,0,3.0,2,4,5
2.93,2.0,1,3.0,2,4,5
2.93,2.0,1,3.0,2,4,5
9.93,2.0,1,3.0,2,4,5
9.93,2.0,1,3.0,2,4,5
1.59,4.0,1,5.0,0,8,5
1.59,6.0,1,5.0,0,8,5
1.59,1.0,0,5.0,2,8,5
1.59,4.0,1,5.0,2,8,5
1.59,4.0,0,5.0,2,8,5
8.59,4.0,1,5.0,2,8,5
1.59,1.0,1,5.0,2,8,5
7.41,16.0,1,8.0,3,14,4
7.41,15.0,1,8.0,3,14,4
10.23199443955013,15.0,1,8.0,0,14,4
7.41,15.0,1,8.0,0,14,4
7.41,15.0,1,8.0,3,14,4
10.41,15.0,1,8.0,3,14,4
4.01,15.0,0,5.0,0,10,7
4.01,19.0,1,5.0,3,10,7
4.01,18.0,1,5.0,3,10,7
2.01,15.0,1,5.0,0,10,7
10.23199443955013,18.0,1,5.0,3,10,7
4.01,21.0,1,5.0,3,10,7
4.01,19.0,1,5.0,3,10,7
23.04,19.0,2,10.0,1,22,7
23.04,13.0,2,10.0,1,22,7
23.04,16.0,2,10.0,1,22,7
23.04,16.0,2,10.0,0,22,7
23.04,16.0,2,10.0,0,22,7
23.04,17.0,2,10.0,1,22,7
6.5299999999999985,12.0,1,3.0,0,2,7
6.5299999999999985,14.0,1,3.0,2,2,7
2.53,14.0,1,3.0,2,2,7
2.53,14.0,0,3.0,2,2,7
2.53,14.0,1,3.0,2,2,7
10.23199443955013,14.0,1,3.0,2,2,7
2.53,14.0,1,3.0,2,2,7
12.63,2.0,1,0.0,2,1,3
7.63,2.0,0,0.0,2,1,3
7.63,5.0,1,0.0,2,1,3
10.23199443955013,1.0,0,0.0,2,1,3
7.63,2.0,1,0.0,2,1,3
7.63,5.0,1,0.0,0,1,3
7.63,1.0,1,0.0,2,1,3
13.65,14.0,2,6.0,3,19,5
9.65,15.0,2,6.0,3,19,5
13.65,17.0,2,6.0,3,19,5
13.65,14.0,2,6.0,0,19,5
13.65,14.0,2,6.0,3,19,5
15.65,14.0,2,6.0,3,19,5
13.65,14.0,2,6.0,0,19,5
14.15,9.0,1,4.0,2,8,2
8.15,9.0,1,4.0,2,8,2
8.15,9.0,1,4.0,0,8,2
8.15,9.0,1,4.0,2,8,2
8.15,9.0,0,4.0,0,8,2
8.15,9.0,1,4.0,2,8,2
8.15,9.0,1,4.0,2,8,2
4.99,19.0,2,8.0,1,22,10
4.99,19.0,2,8.0,1,22,10
4.99,21.0,2,8.0,0,22,10
4.99,21.0,2,8.0,0,22,10
4.99,21.0,2,8.0,0,22,10
10.23199443955013,21.0,0,8.0,1,22,10
2.75,25.0,2,6.0,1,27,5
2.75,25.0,2,6.0,1,27,5
2.75,25.0,0,6.0,1,27,5
2.75,26.0,2,6.0,1,27,5
2.75,23.0,2,6.0,0,27,5
2.75,25.0,0,6.0,1,27,5
8.08,14.0,1,5.0,2,5,3
8.08,11.0,1,5.0,2,5,3
7.08,11.0,1,5.0,0,5,3
9.08,11.0,1,5.0,2,5,3
22.65,12.0,2,3.0,0,6,7
16.65,13.0,2,3.0,3,6,7
16.65,13.0,2,3.0,3,6,7
16.65,13.0,2,3.0,3,6,7
16.65,13.0,0,3.0,3,6,7
16.65,11.0,2,3.0,3,6,7
16.65,15.0,2,3.0,3,6,7
10.46,5.0,1,5.0,2,9,5
15.46,6.0,1,5.0,2,9,5
10.46,4.0,1,5.0,0,9,5
10.46,6.0,0,5.0,2,9,5
10.46,3.0,1,5.0,2,9,5
10.46,3.0,1,5.0,2,9,5
10.46,8.0,0,5.0,2,9,5
4.13,0.0,1,4.0,2,1,6
4.13,0.0,1,4.0,2,1,6
10.23199443955013,0.0,1,4.0,2,1,6
4.13,0.0,1,4.0,2,1,6
4.13,0.0,1,4.0,0,1,6
5.13,0.0,1,4.0,0,1,6
4.13,0.0,1,4.0,2,1,6
19.18,12.0,0,4.0,0,17,5
19.18,10.0,0,4.0,3,17,5
19.18,12.0,2,4.0,0,17,5
19.18,11.0,2,4.0,3,17,5
14.99,17.0,2,4.0,3,6,6
14.99,15.0,2,4.0,3,6,6
14.99,19.0,2,4.0,0,6,6
14.99,19.0,2,4.0,3,6,6
14.99,17.0,2,4.0,3,6,6
14.99,15.0,2,4.0,3,6,6
11.99,19.0,2,4.0,3,6,6
14.99,19.0,2,4.0,3,6,6
7.23,16.0,0,3.0,0,5,3
7.23,12.0,1,3.0,3,5,3
7.23,15.0,1,3.0,3,5,3
7.23,17.0,1,3.0,3,5,3
9.23,15.0,1,3.0,3,5,3
7.23,13.0,1,3.0,3,5,3
7.23,15.0,1,3.0,3,5,3
1.76,3.0,1,2.0,2,11,4
1.76,3.0,1,2.0,2,11,4
10.23199443955013,3.0,1,2.0,2,11,4
1.76,3.0,1,2.0,2,11,4
1.76,4.0,1,2.0,2,11,4
5.95,4.0,1,4.0,2,1,5
10.23199443955013,7.0,1,4.0,2,1,5
5.95,3.0,1,4.0,2,1,5
5.95,19.0,1,4.0,2,1,5
5.95,4.0,1,4.0,2,1,5
34.46,19.0,0,8.0,1,24,10
28.46,18.0,2,8.0,0,24,10
28.46,18.0,2,8.0,1,24,10
28.46,19.0,2,8.0,1,24,10
31.46,21.0,0,8.0,1,24,10
28.46,19.0,0,8.0,1,24,10
28.46,21.0,2,8.0,1,24,10
28.46,18.0,2,8.0,1,24,10
8.07,12.0,1,2.0,2,7,5
8.07,12.0,1,2.0,2,7,5
8.07,12.0,1,2.0,2,7,5
8.07,12.0,1,2.0,2,7,5
8.07,12.0,1,2.0,2,7,5
8.07,12.0,1,2.0,2,7,5
14.07,13.0,1,2.0,0,7,5
16.14,10.0,2,3.0,0,17,3
16.14,11.0,2,3.0,3,17,3
21.14,11.0,2,3.0,3,17,3
16.14,19.0,2,3.0,3,17,3
20.14,11.0,2,3.0,3,17,3
16.14,11.0,2,3.0,3,17,3
16.14,11.0,2,3.0,3,17,3
16.14,13.0,2,3.0,3,17,3
34.57,15.0,2,7.0,1,23,10
29.57,17.0,2,7.0,1,23,10
29.57,14.0,2,7.0,1,23,10
29.57,16.0,2,7.0,1,23,10
23.57,17.0,0,7.0,1,23,10
29.57,20.0,2,7.0,1,23,10
29.57,16.0,2,7.0,1,23,10
29.57,17.0,2,7.0,1,23,10
5.76,27.0,2,10.0,1,22,10
5.76,25.0,2,10.0,1,22,10
10.23199443955013,25.0,2,10.0,1,22,10
6.76,19.0,2,10.0,1,22,10
5.76,22.0,2,10.0,0,22,10
5.76,25.0,2,10.0,1,22,10
5.76,25.0,2,10.0,1,22,10
15.14,11.0,2,3.0,3,24,9
15.14,8.0,2,3.0,3,24,9
15.14,7.0,2,3.0,3,24,9
15.14,8.0,2,3.0,3,24,9
15.14,5.0,2,3.0,3,24,9
10.23199443955013,6.0,2,3.0,3,24,9
15.14,11.0,2,3.0,3,24,9
10.92,3.0,1,2.0,2,5,6
10.92,3.0,1,2.0,0,5,6
10.92,2.0,1,2.0,2,5,6
10.92,3.0,1,2.0,2,5,6
10.92,0.0,1,2.0,0,5,6
10.92,3.0,1,2.0,2,5,6
9.58,16.0,0,5.0,3,30,4
9.58,16.0,2,5.0,3,30,4
7.58,16.0,2,5.0,3,30,4
9.58,16.0,2,5.0,3,30,4
9.58,16.0,2,5.0,3,30,4
9.58,19.0,2,5.0,3,30,4
9.58,15.0,2,5.0,3,30,4
17.42,19.0,2,7.0,1,31,10
17.42,19.0,2,7.0,1,31,10
4.01,20.0,2,4.0,0,17,5
4.01,16.0,2,4.0,3,17,5
4.01,17.0,2,4.0,3,17,5
4.01,19.0,0,4.0,3,17,5
4.01,17.0,2,4.0,3,17,5
4.01,19.0,0,4.0,0,17,5
4.01,19.0,0,4.0,3,17,5
23.95,16.0,2,9.0,0,32,6
23.95,16.0,2,9.0,1,32,6
23.95,16.0,2,9.0,1,32,6
23.95,19.0,2,9.0,0,32,6
25.95,16.0,2,9.0,1,32,6
23.95,14.0,2,9.0,1,32,6
23.95,16.0,2,9.0,1,32,6
19.58,19.0,2,7.0,1,15,6
19.58,16.0,2,7.0,1,15,6
19.58,19.0,2,7.0,1,15,6
19.58,22.0,2,7.0,1,15,6
19.58,17.0,2,7.0,1,15,6
19.58,19.0,2,7.0,1,15,6
19.58,19.0,2,7.0,0,15,6
19.58,22.0,2,7.0,1,15,6
12.82,12.0,2,5.0,3,6,3
12.82,12.0,2,5.0,0,6,3
12.82,19.0,2,5.0,0,6,3
7.82,19.0,2,5.0,3,6,3
12.82,19.0,2,5.0,0,6,3
12.82,15.0,2,5.0,0,6,3
12.82,12.0,2,5.0,3,6,3
6.82,12.0,2,5.0,3,6,3
10.23199443955013,12.0,0,8.0,0,11,7
9.81,9.0,1,8.0,2,11,7
11.81,14.0,0,8.0,2,11,7
7.81,12.0,1,8.0,2,11,7
9.81,11.0,1,8.0,2,11,7
9.81,14.0,1,8.0,2,11,7
9.81,12.0,1,8.0,2,11,7
10.23199443955013,19.0,2,3.0,3,13,4
18.32,20.0,2,3.0,0,13,4
15.32,20.0,2,3.0,3,13,4
18.32,20.0,2,3.0,3,13,4
18.32,17.0,2,3.0,3,13,4
18.32,20.0,0,3.0,3,13,4
18.32,19.0,2,3.0,0,13,4
22.15,17.0,2,6.0,1,33,7
22.15,17.0,2,6.0,1,33,7
22.15,17.0,2,6.0,1,33,7
22.15,14.0,2,6.0,1,33,7
22.15,15.0,2,6.0,1,33,7
22.15,20.0,2,6.0,1,33,7
22.15,20.0,2,6.0,1,33,7
22.15,20.0,2,6.0,1,33,7
6.17,17.0,2,7.0,3,10,3
0.1699999999999999,20.0,2,7.0,3,10,3
6.17,17.0,0,7.0,3,10,3
6.17,20.0,0,7.0,3,10,3
6.17,17.0,2,7.0,3,10,3
6.17,17.0,2,7.0,3,10,3
9.17,17.0,2,7.0,3,10,3
9.08,7.0,1,4.0,2,10,4
9.08,7.0,1,4.0,2,10,4
9.08,19.0,1,4.0,2,10,4
9.08,6.0,0,4.0,2,10,4
9.08,7.0,1,4.0,2,10,4
9.08,7.0,1,4.0,2,10,4
2.08,7.0,1,4.0,2,10,4
9.08,7.0,0,4.0,0,10,4
7.69,19.0,1,8.0,2,1,3
7.69,8.0,1,8.0,2,1,3
7.69,5.0,1,8.0,2,1,3
7.69,8.0,1,8.0,2,1,3
7.69,5.0,0,8.0,2,1,3
27.17,15.0,2,9.0,1,30,5
27.17,19.0,2,9.0,1,30,5
34.17,13.0,2,9.0,0,30,5
27.17,13.0,2,9.0,1,30,5
27.17,16.0,2,9.0,1,30,5
27.17,16.0,2,9.0,1,30,5
27.17,16.0,2,9.0,1,30,5
27.17,16.0,2,9.0,1,30,5
12.54,14.0,0,3.0,3,29,3
8.54,11.0,2,3.0,3,29,3
8.54,16.0,2,3.0,3,29,3
14.54,14.0,0,3.0,3,29,3
8.54,14.0,2,3.0,3,29,3
8.54,14.0,2,3.0,3,29,3
8.54,19.0,2,3.0,0,29,3
8.54,14.0,2,3.0,0,29,3
9.09,12.0,1,4.0,2,11,5
9.09,12.0,1,4.0,2,11,5
9.09,12.0,1,4.0,2,11,5
9.09,12.0,1,4.0,2,11,5
9.09,9.0,1,4.0,2,11,5
9.09,12.0,1,4.0,2,11,5
9.09,15.0,1,4.0,2,11,5
11.09,12.0,1,4.0,2,11,5
10.4,16.0,2,8.0,0,30,8
17.4,16.0,0,8.0,3,30,8
17.4,16.0,2,8.0,3,30,8
